NETFLOW_DATETIME,SOURCE_ADDRESS,SOURCE_PORT,IN_BYTES
1694086963,214.26.8.100,6262,6796
1694086976,214.26.8.100,6873,9442
1694086978,214.26.8.100,6211,152909
1694086983,214.26.8.100,6353,14415
1694086983,214.26.8.100,6929,847562
1694086986,214.26.8.100,7207,7893
1694086987,214.26.8.100,6783,7682
1694086987,214.26.8.100,7348,7109
1694086987,214.26.8.100,6995,1375
1694086991,214.26.8.100,6457,982927
1694086991,214.26.8.100,6785,7967
1694086992,214.26.8.100,6488,17525
1694086993,214.26.8.100,6906,94411
1694086993,214.26.8.100,7391,527662
1694086993,214.26.8.100,6523,1075152
1694086993,214.26.8.100,7467,254186
1694086994,214.26.8.100,6974,8846
1694086994,214.26.8.100,6335,7116
1694086994,214.26.8.100,6456,42778
1694086994,214.26.8.100,6934,10231
1694086995,214.26.8.100,7116,8372
1694087019,214.26.8.100,6491,68623
1694087025,214.26.8.100,7227,9260
1694086980,193.211.184.23,40827,124
1694086980,193.211.184.23,39953,124
1694086980,193.211.184.23,40454,5314
1694086980,193.211.184.23,39876,164
1694086980,193.211.184.23,39761,127
1694086981,193.211.184.23,40248,338
1694086981,193.211.184.23,40064,327
1694086981,193.211.184.23,39765,129
1694086981,193.211.184.23,40539,3993
1694086981,193.211.184.23,40593,129
1694086981,193.211.184.23,40516,140
1694086981,193.211.184.23,40792,108
1694086981,193.211.184.23,39800,5443
1694086984,193.211.184.23,40686,12549
1694086988,193.211.184.23,40835,5053
1694086990,193.211.184.23,40702,381
1694086990,193.211.184.23,39897,345
1694086990,193.211.184.23,40239,151
1694086990,193.211.184.23,40699,151
1694086990,193.211.184.23,40807,318
1694086990,193.211.184.23,40968,300
1694086991,193.211.184.23,40705,176
1694086991,193.211.184.23,39969,176
1694086991,193.211.184.23,40300,105
1694086991,193.211.184.23,39744,105
1694086991,193.211.184.23,40185,105
1694086991,193.211.184.23,40549,105
1694086992,193.211.184.23,40926,351
1694086992,193.211.184.23,40811,386
1694086994,193.211.184.23,40296,170
1694086994,193.211.184.23,40250,170
1694086995,193.211.184.23,39728,550
1694086995,193.211.184.23,40195,300
1694086995,193.211.184.23,39896,300
1694086996,193.211.184.23,40801,1692
1694086996,193.211.184.23,40951,215
1694086996,193.211.184.23,40606,260
1694086997,193.211.184.23,40299,4415
1694086997,193.211.184.23,39988,313
1694086997,193.211.184.23,40448,313
1694086997,193.211.184.23,40026,74
1694086997,193.211.184.23,40609,148
1694086997,193.211.184.23,40888,74
1694086997,193.211.184.23,40963,148
1694086997,193.211.184.23,40193,74
1694086997,193.211.184.23,40810,74
1694086997,193.211.184.23,39914,148
1694086997,193.211.184.23,40706,148
1694086997,193.211.184.23,40078,74
1694086997,193.211.184.23,39811,148
1694086997,193.211.184.23,40098,143
1694086997,193.211.184.23,40213,143
1694086997,193.211.184.23,40019,4341
1694086997,193.211.184.23,40572,74
1694086997,193.211.184.23,40221,74
1694086997,193.211.184.23,39774,74
1694086997,193.211.184.23,40526,74
1694086997,193.211.184.23,40473,74
1694086997,193.211.184.23,40101,74
1694086997,193.211.184.23,40745,74
1694086997,193.211.184.23,40260,74
1694086997,193.211.184.23,40614,74
1694086997,193.211.184.23,40047,5046
1694086998,193.211.184.23,40302,5046
1694086998,193.211.184.23,40513,74
1694086998,193.211.184.23,40773,222
1694086998,193.211.184.23,40246,148
1694086998,193.211.184.23,40429,74
1694086998,193.211.184.23,40845,74
1694086998,193.211.184.23,40674,74
1694086999,193.211.184.23,40384,74
1694086999,193.211.184.23,40452,5046
1694086999,193.211.184.23,40704,74
1694086999,193.211.184.23,40970,74
1694086999,193.211.184.23,40968,74
1694086999,193.211.184.23,40864,74
1694086999,193.211.184.23,40084,74
1694086999,193.211.184.23,39920,74
1694086999,193.211.184.23,40709,74
1694086999,193.211.184.23,40201,74
1694086999,193.211.184.23,40063,74
1694086999,193.211.184.23,40868,74
1694087000,193.211.184.23,40142,74
1694087000,193.211.184.23,40489,74
1694087000,193.211.184.23,40330,74
1694087000,193.211.184.23,40946,74
1694087000,193.211.184.23,39892,74
1694087000,193.211.184.23,40439,178
1694087000,193.211.184.23,40416,178
1694087000,193.211.184.23,40558,7862
1694087000,193.211.184.23,40727,74
1694087000,193.211.184.23,40927,219
1694087000,193.211.184.23,40053,219
1694087000,193.211.184.23,40592,1714
1694087000,193.211.184.23,39848,148
1694087000,193.211.184.23,40618,148
1694087000,193.211.184.23,40251,148
1694087001,193.211.184.23,40668,5260
1694087001,193.211.184.23,40946,334
1694087001,193.211.184.23,39934,334
1694087001,193.211.184.23,39760,4603
1694087002,193.211.184.23,40235,135
1694087002,193.211.184.23,40281,135
1694087002,193.211.184.23,40295,369
1694087002,193.211.184.23,40207,74
1694087002,193.211.184.23,39886,74
1694087002,193.211.184.23,40466,148
1694087003,193.211.184.23,40950,148
1694087003,193.211.184.23,40502,148
1694087004,193.211.184.23,39839,148
1694087004,193.211.184.23,39786,181
1694087004,193.211.184.23,40568,181
1694087004,193.211.184.23,39869,74
1694087004,193.211.184.23,39794,148
1694087004,193.211.184.23,40997,74
1694087004,193.211.184.23,40420,74
1694087004,193.211.184.23,40883,74
1694087004,193.211.184.23,40538,74
1694087005,193.211.184.23,40792,5220
1694087005,193.211.184.23,40540,153
1694087005,193.211.184.23,40793,153
1694087007,193.211.184.23,40064,152
1694087007,193.211.184.23,40570,152
1694087007,193.211.184.23,40278,340
1694087007,193.211.184.23,40991,340
1694087007,193.211.184.23,40508,5218
1694087007,193.211.184.23,40208,149
1694087007,193.211.184.23,40806,149
1694087007,193.211.184.23,40032,326
1694087007,193.211.184.23,40147,326
1694087008,193.211.184.23,40670,304
1694087008,193.211.184.23,40946,304
1694087013,193.211.184.23,40282,95
1694087013,193.211.184.23,39845,95
1694087013,193.211.184.23,40620,60
1694087013,193.211.184.23,39789,304
1694087013,193.211.184.23,40042,304
1694087019,193.211.184.23,40205,336
1694087019,193.211.184.23,40803,336
1694087019,193.211.184.23,40876,5186
1694087020,193.211.184.23,40689,220
1694087020,193.211.184.23,40505,255
1694087020,193.211.184.23,39829,215
1694087020,193.211.184.23,40128,215
1694087020,193.211.184.23,40323,266
1694087020,193.211.184.23,40300,235
1694087020,193.211.184.23,40646,354
1694087020,193.211.184.23,40531,385
1694087020,193.211.184.23,39967,370
1694087020,193.211.184.23,40473,338
1694087020,193.211.184.23,40649,251
1694087020,193.211.184.23,39913,235
1694087020,193.211.184.23,39807,338
1694087020,193.211.184.23,40957,338
1694087020,193.211.184.23,39901,213
1694087020,193.211.184.23,40637,213
1694087020,193.211.184.23,40015,372
1694087020,193.211.184.23,40636,364
1694087020,193.211.184.23,39796,235
1694087020,193.211.184.23,39773,203
1694087020,193.211.184.23,39997,178
1694087020,193.211.184.23,40250,178
1694087020,193.211.184.23,40252,338
1694087020,193.211.184.23,40344,354
1694087020,193.211.184.23,40006,381
1694087020,193.211.184.23,40719,353
1694087020,193.211.184.23,40217,233
1694087020,193.211.184.23,40608,233
1694087020,193.211.184.23,40377,157
1694087020,193.211.184.23,40147,157
1694087020,193.211.184.23,40055,411
1694087020,193.211.184.23,40515,347
1694087020,193.211.184.23,40466,408
1694087020,193.211.184.23,40836,360
1694087020,193.211.184.23,40831,228
1694087020,193.211.184.23,40854,213
1694087020,193.211.184.23,40395,355
1694087020,193.211.184.23,40717,355
1694087022,193.211.184.23,40488,151
1694087023,193.211.184.23,40719,306
1694087023,193.211.184.23,40926,306
1694087023,193.211.184.23,39794,167
1694087023,193.211.184.23,40254,157
1694087025,193.211.184.23,39866,187
1694087025,193.211.184.23,39958,187
1694087025,193.211.184.23,40747,260
1694087025,193.211.184.23,40172,247
1694087025,193.211.184.23,40372,237
1694087025,193.211.184.23,40510,251
1694087025,193.211.184.23,40965,215
1694087025,193.211.184.23,40620,247
1694087025,193.211.184.23,40584,428
1694087025,193.211.184.23,40101,370
1694087025,193.211.184.23,40347,226
1694087025,193.211.184.23,39864,258
1694087025,193.211.184.23,40902,370
1694087025,193.211.184.23,40281,370
1694087025,193.211.184.23,41008,159
1694087025,193.211.184.23,40525,159
1694087025,193.211.184.23,40461,222
1694087025,193.211.184.23,40323,222
1694087025,193.211.184.23,40077,213
1694087025,193.211.184.23,40008,246
1694087025,193.211.184.23,40196,159
1694087025,193.211.184.23,40380,187
1694087026,193.211.184.23,40116,213
1694087026,193.211.184.23,39932,213
1694087026,193.211.184.23,39895,288
1694087026,193.211.184.23,40424,288
1694087026,193.211.184.23,40806,353
1694087026,193.211.184.23,40070,381
1694087026,193.211.184.23,40302,231
1694087026,193.211.184.23,39819,268
1694087031,193.211.184.23,40111,338
1694087031,193.211.184.23,40502,338
1694087031,193.211.184.23,39948,340
1694087031,193.211.184.23,40247,356
1694087031,193.211.184.23,40518,235
1694087031,193.211.184.23,40219,235
1694087031,193.211.184.23,40387,228
1694087031,193.211.184.23,40663,213
1694087031,193.211.184.23,40278,284
1694087031,193.211.184.23,39910,352
1694087031,193.211.184.23,41003,256
1694087031,193.211.184.23,40451,225
1694087031,193.211.184.23,40524,221
1694087031,193.211.184.23,40363,237
1694087031,193.211.184.23,40561,372
1694087031,193.211.184.23,40124,404
1694087031,193.211.184.23,40859,338
1694087031,193.211.184.23,40422,402
1694087031,193.211.184.23,40064,384
1694087031,193.211.184.23,40922,285
1694087031,193.211.184.23,40117,203
1694087031,193.211.184.23,40056,226
1694087031,193.211.184.23,39941,255
1694087031,193.211.184.23,40871,286
1694087031,193.211.184.23,40825,286
1694087031,193.211.184.23,40339,208
1694087031,193.211.184.23,40017,179
1694087031,193.211.184.23,40579,178
1694087031,193.211.184.23,39850,213
1694087031,193.211.184.23,40448,213
1694087031,193.211.184.23,40427,350
1694087031,193.211.184.23,40299,256
1694087031,193.211.184.23,40575,225
1694087031,193.211.184.23,40793,177
1694087031,193.211.184.23,40103,177
1694087031,193.211.184.23,40419,370
1694087031,193.211.184.23,39775,370
1694087031,193.211.184.23,40657,225
1694087031,193.211.184.23,40485,392
1694087031,193.211.184.23,40577,434
1694087031,193.211.184.23,40101,225
1694087031,193.211.184.23,40906,256
1694087031,193.211.184.23,40480,410
1694087031,193.211.184.23,39997,405
1694087031,193.211.184.23,40471,178
1694087031,193.211.184.23,40977,178
1694087031,193.211.184.23,40116,286
1694087031,193.211.184.23,40346,286
1694087031,193.211.184.23,40180,235
1694087031,193.211.184.23,40249,203
1694087031,193.211.184.23,39899,231
1694087031,193.211.184.23,40612,231
1694087032,193.211.184.23,39786,230
1694087032,193.211.184.23,40108,230
1694087032,193.211.184.23,40074,239
1694087032,193.211.184.23,40994,239
1694087032,193.211.184.23,40695,354
1694087032,193.211.184.23,40235,404
1694087032,193.211.184.23,39877,251
1694087032,193.211.184.23,40981,234
1694087032,193.211.184.23,40187,251
1694087032,193.211.184.23,40279,251
1694087032,193.211.184.23,40396,233
1694087032,193.211.184.23,40097,269
1694087032,193.211.184.23,40194,381
1694087032,193.211.184.23,40286,353
1694087032,193.211.184.23,40508,412
1694087032,193.211.184.23,40416,364
1694087032,193.211.184.23,40718,178
1694087032,193.211.184.23,40442,178
1694087032,193.211.184.23,40967,179
1694087032,193.211.184.23,39932,179
1694087032,193.211.184.23,40472,175
1694087032,193.211.184.23,40288,175
1694087034,193.211.184.23,40571,118
1694087034,193.211.184.23,40824,118
1694087035,193.211.184.23,40283,210
1694087035,193.211.184.23,40559,210
1694087038,193.211.184.23,40059,313
1694087038,193.211.184.23,40910,333
1694087040,193.211.184.23,40207,313
1694087040,193.211.184.23,39839,338
1694087040,193.211.184.23,39774,1731
1694087041,193.211.184.23,40451,142
1694087041,193.211.184.23,40520,142
1694087042,193.211.184.23,39821,205
1694087042,193.211.184.23,39867,205
1694087042,193.211.184.23,40210,218
1694087042,193.211.184.23,39796,249
1694087043,193.211.184.23,40158,120
1694087043,193.211.184.23,40986,137
1694087044,193.211.184.23,40453,93
1694087044,193.211.184.23,40200,93
1694087045,193.211.184.23,40914,325
1694087045,193.211.184.23,40316,325
1694087055,193.211.184.23,40758,95
1694087055,193.211.184.23,40482,95
1694087067,193.211.184.23,40734,135
1694087067,193.211.184.23,39883,135
1694087073,193.211.184.23,40463,105
1694087073,193.211.184.23,40486,105
1694087073,193.211.184.23,40557,98
1694087092,193.211.184.23,40869,7251
1694087093,193.211.184.23,40643,6965
1694087094,193.211.184.23,39784,5146
1694086752,193.211.184.23,40264,12001
1694086752,193.211.184.23,40680,12038
1694086752,193.211.184.23,40906,4986
1694086760,193.211.184.23,40696,6603
1694086760,193.211.184.23,39928,71261
1694086774,193.211.184.23,39918,11105
1694086792,193.211.184.23,39992,6929
1694086793,193.211.184.23,40479,1568315
1694086799,193.211.184.23,40769,17796
1694086803,193.211.184.23,40139,9018
1694086803,193.211.184.23,40748,9029
1694086803,193.211.184.23,39974,49485
1694086804,193.211.184.23,40615,317966
1694086805,193.211.184.23,39936,7943
1694086805,193.211.184.23,39869,287445
1694086805,193.211.184.23,40087,10588763
1694086806,193.211.184.23,40290,7161
1694086806,193.211.184.23,40204,9012
1694086806,193.211.184.23,40094,8032
1694086806,193.211.184.23,39871,8692
1694086813,193.211.184.23,39791,9629
1694086835,193.211.184.23,40840,134380
1694086835,193.211.184.23,40349,11097
1694086863,193.211.184.23,40123,9047
1694086869,193.211.184.23,40580,7569
1694086870,193.211.184.23,40455,9921729
1694086892,193.211.184.23,39967,2727
1694086893,193.211.184.23,40523,1760
1694086893,193.211.184.23,40594,3601
1694086960,193.211.184.23,40976,39206088
1694086973,193.211.184.23,40331,3934
1694086974,193.211.184.23,40554,84479
1694086975,193.211.184.23,40995,359
1694086980,193.211.184.23,40995,0
1694086980,193.211.184.23,40959,14411
1694086981,193.211.184.23,40209,10596193
1694086984,193.211.184.23,40574,9399
1694086985,193.211.184.23,40995,359
1694086987,193.211.184.23,40216,8845
1694086989,193.211.184.23,40214,11582
1694086994,193.211.184.23,40923,9243
1694086995,193.211.184.23,40995,352
1694086996,193.211.184.23,40693,6594
1694086996,193.211.184.23,40261,10568
1694086997,193.211.184.23,40013,8381
1694086998,193.211.184.23,40058,245732
1694087000,193.211.184.23,39748,9787
1694087000,193.211.184.23,40995,0
1694087003,193.211.184.23,40214,45774
1694087004,193.211.184.23,40082,7240
1694087005,193.211.184.23,40995,0
1694087005,193.211.184.23,39868,7933
1694087007,193.211.184.23,40946,6396
1694087010,193.211.184.23,40995,0
1694087015,193.211.184.23,40995,352
1694087019,193.211.184.23,39817,14220
1694087020,193.211.184.23,40995,352
1694087023,193.211.184.23,40836,12328
1694087023,193.211.184.23,40251,6666
1694087030,193.211.184.23,40995,352
1694087034,193.211.184.23,40304,4227
1694087037,193.211.184.23,40815,3941
1694087038,193.211.184.23,40047,5217
1694087042,193.211.184.23,40978,3773
1694087042,193.211.184.23,40519,1102
1694087042,193.211.184.23,39797,5139
1694087042,193.211.184.23,40111,980675
1694086980,26.155.186.253,34459,196
1694086980,26.155.186.253,33607,196
1694086984,26.155.186.253,34021,196
1694086984,26.155.186.253,34045,196
1694086995,26.155.186.253,33621,5385
1694086996,26.155.186.253,34228,196
1694086996,26.155.186.253,33953,196
1694087004,26.155.186.253,34229,629
1694087008,26.155.186.253,34045,196
1694087012,26.155.186.253,34113,196
1694087016,26.155.186.253,33699,196
1694087016,26.155.186.253,34183,196
1694087020,26.155.186.253,34367,196
1694087020,26.155.186.253,33354,196
1694087032,26.155.186.253,33331,196
1694087032,26.155.186.253,33838,196
1694087036,26.155.186.253,33815,196
1694087036,26.155.186.253,34136,196
1694087040,26.155.186.253,33309,196
1694087040,26.155.186.253,33906,196
1694087048,26.155.186.253,33355,196
1694087048,26.155.186.253,34090,196
1694087052,26.155.186.253,33309,196
1694087052,26.155.186.253,33860,196
1694087054,26.155.186.253,33770,629
1694087056,26.155.186.253,33493,196
1694087056,26.155.186.253,33768,196
1694087057,26.155.186.253,34072,139
1694087057,26.155.186.253,34108,5385
1694087060,26.155.186.253,34022,196
1694087064,26.155.186.253,33883,196
1694087064,26.155.186.253,34068,196
1694087072,26.155.186.253,34504,196
1694087072,26.155.186.253,34505,196
1694087076,26.155.186.253,34481,196
1694087076,26.155.186.253,33677,196
1694087088,26.155.186.253,34137,196
1694087088,26.155.186.253,34159,196
1694087092,26.155.186.253,33976,196
1694087092,26.155.186.253,33676,196
1694085935,26.155.186.253,33334,2200299
1694086529,26.155.186.253,33691,16371491
1694086871,26.155.186.253,33663,63036
1694086894,26.155.186.253,33538,4977
1694086895,26.155.186.253,33717,4610
1694086896,26.155.186.253,33990,510
1694086898,26.155.186.253,33951,310
1694086929,26.155.186.253,34282,330
1694086980,148.135.8.167,29081,155
1694086982,148.135.8.167,29057,279
1694086982,148.135.8.167,28650,256
1694086983,148.135.8.167,28966,155
1694086984,148.135.8.167,29079,155
1694086986,148.135.8.167,28450,155
1694086986,148.135.8.167,29150,155
1694086992,148.135.8.167,29242,5528
1694086996,148.135.8.167,28919,151
1694086996,148.135.8.167,28618,351
1694087002,148.135.8.167,29311,5528
1694087003,148.135.8.167,29112,138
1694087009,148.135.8.167,29189,169
1694087009,148.135.8.167,28334,226
1694087009,148.135.8.167,28939,230
1694087009,148.135.8.167,29118,222
1694087010,148.135.8.167,28820,222
1694087011,148.135.8.167,29232,167
1694087011,148.135.8.167,28149,169
1694087012,148.135.8.167,28260,167
1694087013,148.135.8.167,29228,195
1694087013,148.135.8.167,28179,222
1694087014,148.135.8.167,29161,167
1694087017,148.135.8.167,28355,289
1694087017,148.135.8.167,28666,289
1694087017,148.135.8.167,28338,321
1694087017,148.135.8.167,29003,222
1694087017,148.135.8.167,28223,222
1694087018,148.135.8.167,28827,151
1694087018,148.135.8.167,28246,167
1694087018,148.135.8.167,29017,167
1694087023,148.135.8.167,28135,321
1694087023,148.135.8.167,28298,151
1694087023,148.135.8.167,29275,170
1694087023,148.135.8.167,28882,0
1694087024,148.135.8.167,28980,202
1694087024,148.135.8.167,29218,172
1694087025,148.135.8.167,28697,172
1694087027,148.135.8.167,28899,172
1694087027,148.135.8.167,28513,172
1694087030,148.135.8.167,28767,0
1694087031,148.135.8.167,29286,170
1694087031,148.135.8.167,28470,172
1694087046,148.135.8.167,28425,145
